indicator_id,periodo,valor,meta,avance_porcentual,entidad,categoria,fuente_detalle
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,37.0,37.0,100.0,Nacional,,POA Avance - Marzo
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,28.0,16.0,175.0,Nacional,,POA Avance - Abril
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,80.0,23.0,347.83,Nacional,,POA Avance - Mayo
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,36.0,31.0,116.13,Nacional,,POA Avance - Junio
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,15.0,39.0,38.46,Nacional,,POA Avance - Julio
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,65.0,48.0,135.42,Nacional,,POA Avance - Agosto
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,40.0,55.0,72.73,Nacional,,POA Avance - Septiembre
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,64.0,0.0,Nacional,,POA Avance - Octubre
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,47.0,63.0,74.6,Nacional,,POA Avance - Noviembre
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,46.0,24.0,191.67,Nacional,,POA Avance - Diciembre
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,394.0,400.0,98.5,Nacional,,POA Avance - Acumulado anual
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,1.0,1.0,100.0,Aguascalientes,,POA Avance - Marzo - Aguascalientes
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,2.0,0.0,,Aguascalientes,,POA Avance - Mayo - Aguascalientes
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,3.0,1.0,300.0,Aguascalientes,,POA Avance - Agosto - Aguascalientes
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,0.0,1.0,0.0,Aguascalientes,,POA Avance - Septiembre - Aguascalientes
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,2.0,0.0,Aguascalientes,,POA Avance - Octubre - Aguascalientes
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,0.0,2.0,0.0,Aguascalientes,,POA Avance - Noviembre - Aguascalientes
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,0.0,1.0,0.0,Aguascalientes,,POA Avance - Diciembre - Aguascalientes
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,6.0,8.0,75.0,Aguascalientes,,POA Avance - Acumulado anual - Aguascalientes
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,1.0,1.0,100.0,Baja California,,POA Avance - Marzo - Baja California
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,0.0,1.0,0.0,Baja California,,POA Avance - Abril - Baja California
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,0.0,1.0,0.0,Baja California,,POA Avance - Mayo - Baja California
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,0.0,1.0,0.0,Baja California,,POA Avance - Junio - Baja California
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,0.0,1.0,0.0,Baja California,,POA Avance - Julio - Baja California
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,0.0,2.0,0.0,Baja California,,POA Avance - Agosto - Baja California
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,1.0,3.0,33.33,Baja California,,POA Avance - Septiembre - Baja California
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,4.0,0.0,Baja California,,POA Avance - Octubre - Baja California
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,2.0,4.0,50.0,Baja California,,POA Avance - Noviembre - Baja California
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,1.0,1.0,100.0,Baja California,,POA Avance - Diciembre - Baja California
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,5.0,19.0,26.32,Baja California,,POA Avance - Acumulado anual - Baja California
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,1.0,1.0,100.0,Baja California Sur,,POA Avance - Marzo - Baja California Sur
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,0.0,1.0,0.0,Baja California Sur,,POA Avance - Septiembre - Baja California Sur
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,1.0,0.0,Baja California Sur,,POA Avance - Octubre - Baja California Sur
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,0.0,1.0,0.0,Baja California Sur,,POA Avance - Noviembre - Baja California Sur
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,0.0,1.0,0.0,Baja California Sur,,POA Avance - Diciembre - Baja California Sur
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,1.0,5.0,20.0,Baja California Sur,,POA Avance - Acumulado anual - Baja California Sur
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,2.0,2.0,100.0,Campeche,,POA Avance - Marzo - Campeche
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,1.0,0.0,,Campeche,,POA Avance - Mayo - Campeche
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,1.0,0.0,,Campeche,,POA Avance - Junio - Campeche
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,1.0,0.0,Campeche,,POA Avance - Octubre - Campeche
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,0.0,1.0,0.0,Campeche,,POA Avance - Noviembre - Campeche
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,4.0,4.0,100.0,Campeche,,POA Avance - Acumulado anual - Campeche
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,1.0,1.0,100.0,Chiapas,,POA Avance - Marzo - Chiapas
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,1.0,0.0,,Chiapas,,POA Avance - Abril - Chiapas
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,1.0,0.0,,Chiapas,,POA Avance - Mayo - Chiapas
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,3.0,0.0,,Chiapas,,POA Avance - Junio - Chiapas
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,2.0,1.0,200.0,Chiapas,,POA Avance - Agosto - Chiapas
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,2.0,1.0,200.0,Chiapas,,POA Avance - Septiembre - Chiapas
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,1.0,0.0,Chiapas,,POA Avance - Octubre - Chiapas
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,1.0,1.0,100.0,Chiapas,,POA Avance - Noviembre - Chiapas
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,0.0,1.0,0.0,Chiapas,,POA Avance - Diciembre - Chiapas
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,11.0,6.0,183.33,Chiapas,,POA Avance - Acumulado anual - Chiapas
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,1.0,1.0,100.0,Chihuahua,,POA Avance - Marzo - Chihuahua
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,1.0,1.0,100.0,Chihuahua,,POA Avance - Abril - Chihuahua
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,12.0,1.0,1200.0,Chihuahua,,POA Avance - Mayo - Chihuahua
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,3.0,2.0,150.0,Chihuahua,,POA Avance - Junio - Chihuahua
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,1.0,3.0,33.33,Chihuahua,,POA Avance - Julio - Chihuahua
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,1.0,4.0,25.0,Chihuahua,,POA Avance - Agosto - Chihuahua
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,1.0,5.0,20.0,Chihuahua,,POA Avance - Septiembre - Chihuahua
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,5.0,0.0,Chihuahua,,POA Avance - Octubre - Chihuahua
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,1.0,5.0,20.0,Chihuahua,,POA Avance - Noviembre - Chihuahua
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,0.0,2.0,0.0,Chihuahua,,POA Avance - Diciembre - Chihuahua
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,21.0,29.0,72.41,Chihuahua,,POA Avance - Acumulado anual - Chihuahua
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,1.0,1.0,100.0,Coahuila,,POA Avance - Marzo - Coahuila
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,1.0,1.0,100.0,Coahuila,,POA Avance - Abril - Coahuila
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,2.0,1.0,200.0,Coahuila,,POA Avance - Mayo - Coahuila
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,1.0,1.0,100.0,Coahuila,,POA Avance - Junio - Coahuila
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,0.0,1.0,0.0,Coahuila,,POA Avance - Julio - Coahuila
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,5.0,1.0,500.0,Coahuila,,POA Avance - Agosto - Coahuila
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,6.0,3.0,200.0,Coahuila,,POA Avance - Septiembre - Coahuila
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,3.0,0.0,Coahuila,,POA Avance - Octubre - Coahuila
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,0.0,3.0,0.0,Coahuila,,POA Avance - Noviembre - Coahuila
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,2.0,1.0,200.0,Coahuila,,POA Avance - Diciembre - Coahuila
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,18.0,16.0,112.5,Coahuila,,POA Avance - Acumulado anual - Coahuila
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,1.0,1.0,100.0,Colima,,POA Avance - Marzo - Colima
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,1.0,1.0,100.0,Colima,,POA Avance - Agosto - Colima
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,0.0,1.0,0.0,Colima,,POA Avance - Septiembre - Colima
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,1.0,0.0,Colima,,POA Avance - Octubre - Colima
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,3.0,1.0,300.0,Colima,,POA Avance - Noviembre - Colima
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,3.0,0.0,,Colima,,POA Avance - Diciembre - Colima
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,8.0,5.0,160.0,Colima,,POA Avance - Acumulado anual - Colima
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,1.0,1.0,100.0,Durango,,POA Avance - Marzo - Durango
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,3.0,1.0,300.0,Durango,,POA Avance - Mayo - Durango
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,0.0,1.0,0.0,Durango,,POA Avance - Junio - Durango
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,0.0,1.0,0.0,Durango,,POA Avance - Julio - Durango
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,0.0,1.0,0.0,Durango,,POA Avance - Agosto - Durango
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,0.0,1.0,0.0,Durango,,POA Avance - Septiembre - Durango
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,1.0,0.0,Durango,,POA Avance - Octubre - Durango
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,1.0,1.0,100.0,Durango,,POA Avance - Noviembre - Durango
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,1.0,0.0,,Durango,,POA Avance - Diciembre - Durango
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,6.0,8.0,75.0,Durango,,POA Avance - Acumulado anual - Durango
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,2.0,2.0,100.0,Guanajuato,,POA Avance - Marzo - Guanajuato
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,3.0,0.0,,Guanajuato,,POA Avance - Mayo - Guanajuato
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,1.0,1.0,100.0,Guanajuato,,POA Avance - Junio - Guanajuato
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,0.0,1.0,0.0,Guanajuato,,POA Avance - Julio - Guanajuato
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,0.0,2.0,0.0,Guanajuato,,POA Avance - Agosto - Guanajuato
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,1.0,2.0,50.0,Guanajuato,,POA Avance - Septiembre - Guanajuato
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,2.0,0.0,Guanajuato,,POA Avance - Octubre - Guanajuato
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,1.0,2.0,50.0,Guanajuato,,POA Avance - Noviembre - Guanajuato
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,0.0,1.0,0.0,Guanajuato,,POA Avance - Diciembre - Guanajuato
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,8.0,13.0,61.54,Guanajuato,,POA Avance - Acumulado anual - Guanajuato
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,1.0,1.0,100.0,Guerrero,,POA Avance - Marzo - Guerrero
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,4.0,0.0,,Guerrero,,POA Avance - Mayo - Guerrero
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,2.0,0.0,,Guerrero,,POA Avance - Junio - Guerrero
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,0.0,1.0,0.0,Guerrero,,POA Avance - Julio - Guerrero
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,1.0,1.0,100.0,Guerrero,,POA Avance - Agosto - Guerrero
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,3.0,1.0,300.0,Guerrero,,POA Avance - Septiembre - Guerrero
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,2.0,0.0,Guerrero,,POA Avance - Octubre - Guerrero
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,0.0,2.0,0.0,Guerrero,,POA Avance - Noviembre - Guerrero
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,11.0,8.0,137.5,Guerrero,,POA Avance - Acumulado anual - Guerrero
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,2.0,2.0,100.0,Hidalgo,,POA Avance - Marzo - Hidalgo
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,5.0,0.0,,Hidalgo,,POA Avance - Abril - Hidalgo
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,6.0,0.0,,Hidalgo,,POA Avance - Mayo - Hidalgo
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,2.0,1.0,200.0,Hidalgo,,POA Avance - Agosto - Hidalgo
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,0.0,1.0,0.0,Hidalgo,,POA Avance - Septiembre - Hidalgo
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,1.0,0.0,Hidalgo,,POA Avance - Octubre - Hidalgo
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,0.0,1.0,0.0,Hidalgo,,POA Avance - Noviembre - Hidalgo
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,0.0,1.0,0.0,Hidalgo,,POA Avance - Diciembre - Hidalgo
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,15.0,7.0,214.29,Hidalgo,,POA Avance - Acumulado anual - Hidalgo
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-03,11.0,11.0,100.0,Jalisco,,POA Avance - Marzo - Jalisco
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,0.0,1.0,0.0,Jalisco,,POA Avance - Abril - Jalisco
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,5.0,1.0,500.0,Jalisco,,POA Avance - Mayo - Jalisco
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,6.0,1.0,600.0,Jalisco,,POA Avance - Junio - Jalisco
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,0.0,2.0,0.0,Jalisco,,POA Avance - Julio - Jalisco
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,2.0,2.0,100.0,Jalisco,,POA Avance - Agosto - Jalisco
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,1.0,2.0,50.0,Jalisco,,POA Avance - Septiembre - Jalisco
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,3.0,0.0,Jalisco,,POA Avance - Octubre - Jalisco
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,2.0,3.0,66.67,Jalisco,,POA Avance - Noviembre - Jalisco
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,1.0,1.0,100.0,Jalisco,,POA Avance - Diciembre - Jalisco
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,28.0,27.0,103.7,Jalisco,,POA Avance - Acumulado anual - Jalisco
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,2.0,1.0,200.0,México,,POA Avance - Abril - México
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,0.0,1.0,0.0,México,,POA Avance - Mayo - México
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,1.0,1.0,100.0,México,,POA Avance - Junio - México
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,1.0,2.0,50.0,México,,POA Avance - Julio - México
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,3.0,2.0,150.0,México,,POA Avance - Agosto - México
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,1.0,3.0,33.33,México,,POA Avance - Septiembre - México
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,4.0,0.0,México,,POA Avance - Octubre - México
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,2.0,4.0,50.0,México,,POA Avance - Noviembre - México
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,0.0,1.0,0.0,México,,POA Avance - Diciembre - México
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,10.0,19.0,52.63,México,,POA Avance - Acumulado anual - México
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,4.0,1.0,400.0,Michoacán,,POA Avance - Mayo - Michoacán
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,1.0,1.0,100.0,Michoacán,,POA Avance - Junio - Michoacán
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,0.0,1.0,0.0,Michoacán,,POA Avance - Julio - Michoacán
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,8.0,1.0,800.0,Michoacán,,POA Avance - Agosto - Michoacán
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,3.0,1.0,300.0,Michoacán,,POA Avance - Septiembre - Michoacán
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,1.0,0.0,Michoacán,,POA Avance - Octubre - Michoacán
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,1.0,1.0,100.0,Michoacán,,POA Avance - Noviembre - Michoacán
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,0.0,1.0,0.0,Michoacán,,POA Avance - Diciembre - Michoacán
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,17.0,8.0,212.5,Michoacán,,POA Avance - Acumulado anual - Michoacán
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,1.0,0.0,,Morelos,,POA Avance - Abril - Morelos
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,1.0,1.0,100.0,Morelos,,POA Avance - Mayo - Morelos
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,0.0,1.0,0.0,Morelos,,POA Avance - Junio - Morelos
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,0.0,1.0,0.0,Morelos,,POA Avance - Julio - Morelos
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,3.0,1.0,300.0,Morelos,,POA Avance - Agosto - Morelos
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,0.0,1.0,0.0,Morelos,,POA Avance - Septiembre - Morelos
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,1.0,0.0,Morelos,,POA Avance - Octubre - Morelos
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,1.0,1.0,100.0,Morelos,,POA Avance - Noviembre - Morelos
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,0.0,1.0,0.0,Morelos,,POA Avance - Diciembre - Morelos
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,6.0,8.0,75.0,Morelos,,POA Avance - Acumulado anual - Morelos
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,2.0,1.0,200.0,Nayarit,,POA Avance - Junio - Nayarit
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,0.0,1.0,0.0,Nayarit,,POA Avance - Julio - Nayarit
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,1.0,1.0,100.0,Nayarit,,POA Avance - Agosto - Nayarit
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,0.0,1.0,0.0,Nayarit,,POA Avance - Septiembre - Nayarit
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,1.0,0.0,Nayarit,,POA Avance - Octubre - Nayarit
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,0.0,1.0,0.0,Nayarit,,POA Avance - Noviembre - Nayarit
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,3.0,6.0,50.0,Nayarit,,POA Avance - Acumulado anual - Nayarit
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,0.0,1.0,0.0,Nuevo León,,POA Avance - Abril - Nuevo León
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,2.0,1.0,200.0,Nuevo León,,POA Avance - Mayo - Nuevo León
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,0.0,2.0,0.0,Nuevo León,,POA Avance - Junio - Nuevo León
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,0.0,3.0,0.0,Nuevo León,,POA Avance - Julio - Nuevo León
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,0.0,3.0,0.0,Nuevo León,,POA Avance - Agosto - Nuevo León
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,0.0,3.0,0.0,Nuevo León,,POA Avance - Septiembre - Nuevo León
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,4.0,0.0,Nuevo León,,POA Avance - Octubre - Nuevo León
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,1.0,4.0,25.0,Nuevo León,,POA Avance - Noviembre - Nuevo León
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,26.0,2.0,1300.0,Nuevo León,,POA Avance - Diciembre - Nuevo León
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,29.0,23.0,126.09,Nuevo León,,POA Avance - Acumulado anual - Nuevo León
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,1.0,0.0,,Oaxaca,,POA Avance - Abril - Oaxaca
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,3.0,1.0,300.0,Oaxaca,,POA Avance - Agosto - Oaxaca
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,0.0,1.0,0.0,Oaxaca,,POA Avance - Septiembre - Oaxaca
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,1.0,0.0,Oaxaca,,POA Avance - Octubre - Oaxaca
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,0.0,1.0,0.0,Oaxaca,,POA Avance - Noviembre - Oaxaca
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,4.0,4.0,100.0,Oaxaca,,POA Avance - Acumulado anual - Oaxaca
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,2.0,1.0,200.0,Puebla,,POA Avance - Abril - Puebla
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,5.0,2.0,250.0,Puebla,,POA Avance - Mayo - Puebla
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,2.0,2.0,100.0,Puebla,,POA Avance - Junio - Puebla
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,0.0,2.0,0.0,Puebla,,POA Avance - Julio - Puebla
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-08,3.0,2.0,150.0,Puebla,,POA Avance - Agosto - Puebla
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-09,0.0,2.0,0.0,Puebla,,POA Avance - Septiembre - Puebla
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-10,0.0,3.0,0.0,Puebla,,POA Avance - Octubre - Puebla
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-11,0.0,3.0,0.0,Puebla,,POA Avance - Noviembre - Puebla
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-12,1.0,1.0,100.0,Puebla,,POA Avance - Diciembre - Puebla
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025,13.0,18.0,72.22,Puebla,,POA Avance - Acumulado anual - Puebla
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-04,0.0,1.0,0.0,Querétaro,,POA Avance - Abril - Querétaro
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-05,9.0,2.0,450.0,Querétaro,,POA Avance - Mayo - Querétaro
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-06,0.0,2.0,0.0,Querétaro,,POA Avance - Junio - Querétaro
saa-01-porcentaje-de-certificados-y-reconocimie-g005-2025,2025-07,1.0,2.0,50.0,Querétaro,,POA Avance - Julio - Querétaro
